country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Argentina;2005;010392;Swine, live except pure-bred breeding > 50 kg;Import;83939;22125;Number of items;248;01_live_animals
Argentina;2005;010392;Swine, live except pure-bred breeding > 50 kg;Export;17705;2978;Number of items;26;01_live_animals
Argentina;2005;010410;Sheep, live;Import;390095;117630;Number of items;3742;01_live_animals
Argentina;2005;010420;Goats, live;Export;10000;1800;Number of items;50;01_live_animals
Argentina;2005;010511;Fowls, live domestic < 185 grams;Import;4406639;21471;Number of items;449827;01_live_animals
Argentina;2005;010519;Poultry, live except domestic fowls, < 185 grams;Import;4020;26;Number of items;320;01_live_animals
Argentina;2005;010600;Animals, live, except farm animals;Import;405744;15115;Number of items;15382;01_live_animals
Argentina;2005;010600;Animals, live, except farm animals;Export;1449060;46549;Number of items;28013;01_live_animals
Argentina;2004;010119;Horses, live except pure-bred breeding;Import;403645;66365;Number of items;146;01_live_animals
Argentina;2004;010119;Horses, live except pure-bred breeding;Export;7572118;1897634;Number of items;6927;01_live_animals
Argentina;2004;010210;Bovine animals, live pure-bred breeding;Import;1475;450;Number of items;1;01_live_animals
